api_key,pin,name,value,date
1,V7,Nhiệt Độ Không Khí,59.6,2025-01-06 02:17:49
1,V5,Nhiệt Độ Nước,21.2,2025-01-06 02:17:49
1,V9,Cảm biến PH,6.2,2025-01-06 02:17:49
1,V6,Ánh sáng,1.3,2025-01-06 02:17:49
1,V8,Độ Ẩm Không Khí,33.9,2025-01-06 02:12:49
1,V7,Nhiệt Độ Không Khí,56.2,2025-01-06 02:12:49
1,V5,Nhiệt Độ Nước,19.6,2025-01-06 02:12:49
1,V9,Cảm biến PH,5.6,2025-01-06 02:12:49
1,V6,Ánh sáng,9.3,2025-01-06 02:12:49
1,V8,Độ Ẩm Không Khí,32.8,2025-01-06 02:07:49
1,V7,Nhiệt Độ Không Khí,63.5,2025-01-06 02:07:49
1,V5,Nhiệt Độ Nước,22.0,2025-01-06 02:07:49
1,V9,Cảm biến PH,5.9,2025-01-06 02:07:49
1,V6,Ánh sáng,4.2,2025-01-06 02:07:49
1,V8,Độ Ẩm Không Khí,32.9,2025-01-06 02:02:49
1,V7,Nhiệt Độ Không Khí,60.2,2025-01-06 02:02:49
1,V5,Nhiệt Độ Nước,21.5,2025-01-06 02:02:49
1,V9,Cảm biến PH,5.9,2025-01-06 02:02:49
1,V6,Ánh sáng,7.3,2025-01-06 02:02:49
1,V8,Độ Ẩm Không Khí,33.2,2025-01-06 01:57:49
1,V7,Nhiệt Độ Không Khí,57.3,2025-01-06 01:57:49
1,V5,Nhiệt Độ Nước,19.8,2025-01-06 01:57:49
1,V9,Cảm biến PH,6.1,2025-01-06 01:57:49
1,V6,Ánh sáng,0.7,2025-01-06 01:57:49
1,V8,Độ Ẩm Không Khí,32.7,2025-01-06 01:52:49
1,V7,Nhiệt Độ Không Khí,58.9,2025-01-06 01:52:49
1,V5,Nhiệt Độ Nước,19.9,2025-01-06 01:52:49
1,V9,Cảm biến PH,6.3,2025-01-06 01:52:49
1,V6,Ánh sáng,6.0,2025-01-06 01:52:49
1,V8,Độ Ẩm Không Khí,33.3,2025-01-06 01:47:49
1,V7,Nhiệt Độ Không Khí,63.5,2025-01-06 01:47:49
1,V5,Nhiệt Độ Nước,21.7,2025-01-06 01:47:49
1,V9,Cảm biến PH,5.6,2025-01-06 01:47:49
1,V6,Ánh sáng,8.3,2025-01-06 01:47:49
1,V8,Độ Ẩm Không Khí,33.7,2025-01-06 01:42:49
1,V7,Nhiệt Độ Không Khí,55.4,2025-01-06 01:42:49
1,V5,Nhiệt Độ Nước,19.9,2025-01-06 01:42:49
1,V9,Cảm biến PH,6.0,2025-01-06 01:42:49
1,V6,Ánh sáng,3.7,2025-01-06 01:42:49
1,V8,Độ Ẩm Không Khí,33.3,2025-01-06 01:37:49
1,V7,Nhiệt Độ Không Khí,63.2,2025-01-06 01:37:49
1,V5,Nhiệt Độ Nước,19.1,2025-01-06 01:37:49
1,V9,Cảm biến PH,5.7,2025-01-06 01:37:49
1,V6,Ánh sáng,1.2,2025-01-06 01:37:49
1,V8,Độ Ẩm Không Khí,33.8,2025-01-06 01:32:49
1,V7,Nhiệt Độ Không Khí,64.3,2025-01-06 01:32:49
1,V5,Nhiệt Độ Nước,21.4,2025-01-06 01:32:49
1,V9,Cảm biến PH,5.9,2025-01-06 01:32:49
1,V6,Ánh sáng,5.5,2025-01-06 01:32:49
1,V8,Độ Ẩm Không Khí,32.9,2025-01-06 01:27:49
1,V7,Nhiệt Độ Không Khí,57.5,2025-01-06 01:27:49
1,V5,Nhiệt Độ Nước,21.0,2025-01-06 01:27:49
1,V9,Cảm biến PH,5.9,2025-01-06 01:27:49
1,V6,Ánh sáng,2.5,2025-01-06 01:27:49
1,V8,Độ Ẩm Không Khí,32.2,2025-01-06 01:22:49
1,V7,Nhiệt Độ Không Khí,59.5,2025-01-06 01:22:49
1,V5,Nhiệt Độ Nước,20.5,2025-01-06 01:22:49
1,V9,Cảm biến PH,6.5,2025-01-06 01:22:49
1,V6,Ánh sáng,7.7,2025-01-06 01:22:49
1,V8,Độ Ẩm Không Khí,33.2,2025-01-06 01:17:49
1,V7,Nhiệt Độ Không Khí,64.2,2025-01-06 01:17:49
1,V5,Nhiệt Độ Nước,20.6,2025-01-06 01:17:49
1,V9,Cảm biến PH,5.6,2025-01-06 01:17:49
1,V6,Ánh sáng,6.7,2025-01-06 01:17:49
1,V8,Độ Ẩm Không Khí,33.0,2025-01-06 01:12:49
1,V7,Nhiệt Độ Không Khí,61.0,2025-01-06 01:12:49
1,V5,Nhiệt Độ Nước,20.9,2025-01-06 01:12:49
1,V9,Cảm biến PH,5.9,2025-01-06 01:12:49
1,V6,Ánh sáng,7.3,2025-01-06 01:12:49
1,V8,Độ Ẩm Không Khí,32.9,2025-01-06 01:07:49
1,V7,Nhiệt Độ Không Khí,56.8,2025-01-06 01:07:49
1,V5,Nhiệt Độ Nước,20.6,2025-01-06 01:07:49
1,V9,Cảm biến PH,5.6,2025-01-06 01:07:49
1,V6,Ánh sáng,9.4,2025-01-06 01:07:49
1,V8,Độ Ẩm Không Khí,32.9,2025-01-06 01:02:49
1,V7,Nhiệt Độ Không Khí,56.2,2025-01-06 01:02:49
1,V5,Nhiệt Độ Nước,20.4,2025-01-06 01:02:49
1,V9,Cảm biến PH,6.3,2025-01-06 01:02:49
1,V6,Ánh sáng,2.5,2025-01-06 01:02:49
1,V8,Độ Ẩm Không Khí,32.4,2025-01-06 00:57:49
1,V7,Nhiệt Độ Không Khí,60.3,2025-01-06 00:57:49
1,V5,Nhiệt Độ Nước,19.4,2025-01-06 00:57:49
1,V9,Cảm biến PH,6.1,2025-01-06 00:57:49
1,V6,Ánh sáng,0.8,2025-01-06 00:57:49
1,V8,Độ Ẩm Không Khí,32.9,2025-01-06 00:52:49
1,V7,Nhiệt Độ Không Khí,55.9,2025-01-06 00:52:49
1,V5,Nhiệt Độ Nước,20.3,2025-01-06 00:52:49
1,V9,Cảm biến PH,6.0,2025-01-06 00:52:49
1,V6,Ánh sáng,2.1,2025-01-06 00:52:49
1,V8,Độ Ẩm Không Khí,33.2,2025-01-06 00:47:49
1,V7,Nhiệt Độ Không Khí,62.5,2025-01-06 00:47:49
1,V5,Nhiệt Độ Nước,20.8,2025-01-06 00:47:49
1,V9,Cảm biến PH,5.5,2025-01-06 00:47:49
1,V6,Ánh sáng,8.1,2025-01-06 00:47:49
1,V8,Độ Ẩm Không Khí,33.2,2025-01-06 00:42:49
1,V7,Nhiệt Độ Không Khí,58.4,2025-01-06 00:42:49
1,V5,Nhiệt Độ Nước,19.9,2025-01-06 00:42:49
1,V9,Cảm biến PH,6.2,2025-01-06 00:42:49
1,V6,Ánh sáng,2.3,2025-01-06 00:42:49
1,V8,Độ Ẩm Không Khí,32.2,2025-01-06 00:37:49
1,V7,Nhiệt Độ Không Khí,63.4,2025-01-06 00:37:49
1,V5,Nhiệt Độ Nước,20.9,2025-01-06 00:37:49
1,V9,Cảm biến PH,6.3,2025-01-06 00:37:49
1,V6,Ánh sáng,1.1,2025-01-06 00:37:49
1,V8,Độ Ẩm Không Khí,32.4,2025-01-06 00:32:49
1,V7,Nhiệt Độ Không Khí,56.9,2025-01-06 00:32:49
1,V5,Nhiệt Độ Nước,20.3,2025-01-06 00:32:49
1,V9,Cảm biến PH,6.2,2025-01-06 00:32:49
1,V6,Ánh sáng,5.8,2025-01-06 00:32:49
1,V8,Độ Ẩm Không Khí,32.5,2025-01-06 00:27:49
1,V7,Nhiệt Độ Không Khí,57.4,2025-01-06 00:27:49
1,V5,Nhiệt Độ Nước,21.5,2025-01-06 00:27:49
1,V9,Cảm biến PH,6.3,2025-01-06 00:27:49
1,V6,Ánh sáng,4.9,2025-01-06 00:27:49
1,V8,Độ Ẩm Không Khí,33.5,2025-01-06 00:22:49
1,V7,Nhiệt Độ Không Khí,57.8,2025-01-06 00:22:49
1,V5,Nhiệt Độ Nước,21.0,2025-01-06 00:22:49
1,V9,Cảm biến PH,5.8,2025-01-06 00:22:49
1,V6,Ánh sáng,0.6,2025-01-06 00:22:49
1,V8,Độ Ẩm Không Khí,32.7,2025-01-06 00:17:49
1,V7,Nhiệt Độ Không Khí,57.4,2025-01-06 00:17:49
1,V5,Nhiệt Độ Nước,21.2,2025-01-06 00:17:49
1,V9,Cảm biến PH,6.2,2025-01-06 00:17:49
1,V6,Ánh sáng,9.4,2025-01-06 00:17:49
1,V8,Độ Ẩm Không Khí,33.1,2025-01-06 00:12:49
1,V7,Nhiệt Độ Không Khí,59.5,2025-01-06 00:12:49
1,V5,Nhiệt Độ Nước,19.6,2025-01-06 00:12:49
1,V9,Cảm biến PH,6.3,2025-01-06 00:12:49
1,V6,Ánh sáng,5.1,2025-01-06 00:12:49
1,V8,Độ Ẩm Không Khí,33.6,2025-01-06 00:07:49
1,V7,Nhiệt Độ Không Khí,57.7,2025-01-06 00:07:49
1,V5,Nhiệt Độ Nước,21.6,2025-01-06 00:07:49
1,V9,Cảm biến PH,6.2,2025-01-06 00:07:49
1,V6,Ánh sáng,2.4,2025-01-06 00:07:49
1,V8,Độ Ẩm Không Khí,33.7,2025-01-06 00:02:49
1,V7,Nhiệt Độ Không Khí,60.6,2025-01-06 00:02:49
1,V5,Nhiệt Độ Nước,20.0,2025-01-06 00:02:49
1,V9,Cảm biến PH,5.8,2025-01-06 00:02:49
1,V6,Ánh sáng,2.5,2025-01-06 00:02:49
1,V8,Độ Ẩm Không Khí,33.8,2025-01-05 23:57:49
1,V7,Nhiệt Độ Không Khí,59.9,2025-01-05 23:57:49
1,V5,Nhiệt Độ Nước,21.3,2025-01-05 23:57:49
1,V9,Cảm biến PH,5.7,2025-01-05 23:57:49
1,V6,Ánh sáng,8.5,2025-01-05 23:57:49
1,V8,Độ Ẩm Không Khí,33.5,2025-01-05 23:52:49
1,V7,Nhiệt Độ Không Khí,62.4,2025-01-05 23:52:49
1,V5,Nhiệt Độ Nước,21.2,2025-01-05 23:52:49
1,V9,Cảm biến PH,5.6,2025-01-05 23:52:49
1,V6,Ánh sáng,3.2,2025-01-05 23:52:49
1,V8,Độ Ẩm Không Khí,33.9,2025-01-05 23:47:49
1,V7,Nhiệt Độ Không Khí,56.2,2025-01-05 23:47:49
1,V5,Nhiệt Độ Nước,19.7,2025-01-05 23:47:49
1,V9,Cảm biến PH,6.4,2025-01-05 23:47:49
1,V6,Ánh sáng,7.8,2025-01-05 23:47:49
1,V8,Độ Ẩm Không Khí,32.7,2025-01-05 23:42:49
1,V7,Nhiệt Độ Không Khí,61.8,2025-01-05 23:42:49
1,V5,Nhiệt Độ Nước,21.4,2025-01-05 23:42:49
1,V9,Cảm biến PH,6.1,2025-01-05 23:42:49
1,V6,Ánh sáng,6.5,2025-01-05 23:42:49
1,V8,Độ Ẩm Không Khí,32.7,2025-01-05 23:37:49
1,V7,Nhiệt Độ Không Khí,59.5,2025-01-05 23:37:49
1,V5,Nhiệt Độ Nước,21.1,2025-01-05 23:37:49
1,V9,Cảm biến PH,6.2,2025-01-05 23:37:49
1,V6,Ánh sáng,4.4,2025-01-05 23:37:49
1,V8,Độ Ẩm Không Khí,32.9,2025-01-05 23:32:49
1,V7,Nhiệt Độ Không Khí,64.1,2025-01-05 23:32:49
1,V5,Nhiệt Độ Nước,20.2,2025-01-05 23:32:49
1,V9,Cảm biến PH,6.5,2025-01-05 23:32:49
1,V6,Ánh sáng,9.1,2025-01-05 23:32:49
1,V8,Độ Ẩm Không Khí,33.7,2025-01-05 23:27:49
1,V7,Nhiệt Độ Không Khí,62.7,2025-01-05 23:27:49
1,V5,Nhiệt Độ Nước,21.3,2025-01-05 23:27:49
1,V9,Cảm biến PH,6.3,2025-01-05 23:27:49
1,V6,Ánh sáng,4.4,2025-01-05 23:27:49
1,V8,Độ Ẩm Không Khí,33.2,2025-01-05 23:22:49
1,V7,Nhiệt Độ Không Khí,61.2,2025-01-05 23:22:49
1,V5,Nhiệt Độ Nước,19.1,2025-01-05 23:22:49
1,V9,Cảm biến PH,6.0,2025-01-05 23:22:49
1,V6,Ánh sáng,5.3,2025-01-05 23:22:49
1,V8,Độ Ẩm Không Khí,33.9,2025-01-05 23:17:49
1,V7,Nhiệt Độ Không Khí,60.0,2025-01-05 23:17:49
1,V5,Nhiệt Độ Nước,19.7,2025-01-05 23:17:49
1,V9,Cảm biến PH,6.3,2025-01-05 23:17:49
1,V6,Ánh sáng,0.9,2025-01-05 23:17:49
1,V8,Độ Ẩm Không Khí,33.1,2025-01-05 23:12:49
1,V7,Nhiệt Độ Không Khí,60.9,2025-01-05 23:12:49
1,V5,Nhiệt Độ Nước,19.6,2025-01-05 23:12:49
1,V9,Cảm biến PH,6.1,2025-01-05 23:12:49
1,V6,Ánh sáng,9.1,2025-01-05 23:12:49
1,V8,Độ Ẩm Không Khí,32.9,2025-01-05 23:07:49
1,V7,Nhiệt Độ Không Khí,55.2,2025-01-05 23:07:49
1,V5,Nhiệt Độ Nước,20.8,2025-01-05 23:07:49
1,V9,Cảm biến PH,5.7,2025-01-05 23:07:49
1,V6,Ánh sáng,2.0,2025-01-05 23:07:49
1,V8,Độ Ẩm Không Khí,32.6,2025-01-05 23:02:49
1,V7,Nhiệt Độ Không Khí,60.7,2025-01-05 23:02:49
1,V5,Nhiệt Độ Nước,19.4,2025-01-05 23:02:49
1,V9,Cảm biến PH,5.5,2025-01-05 23:02:49
1,V6,Ánh sáng,4.2,2025-01-05 23:02:49
1,V8,Độ Ẩm Không Khí,32.2,2025-01-05 22:57:49
1,V7,Nhiệt Độ Không Khí,63.2,2025-01-05 22:57:49
1,V5,Nhiệt Độ Nước,21.1,2025-01-05 22:57:49
1,V9,Cảm biến PH,5.7,2025-01-05 22:57:49
1,V6,Ánh sáng,6.3,2025-01-05 22:57:49
1,V8,Độ Ẩm Không Khí,32.5,2025-01-05 22:52:49
1,V7,Nhiệt Độ Không Khí,60.3,2025-01-05 22:52:49
1,V5,Nhiệt Độ Nước,20.0,2025-01-05 22:52:49
1,V9,Cảm biến PH,6.2,2025-01-05 22:52:49
1,V6,Ánh sáng,8.3,2025-01-05 22:52:49
1,V8,Độ Ẩm Không Khí,32.4,2025-01-05 22:47:49
1,V7,Nhiệt Độ Không Khí,62.5,2025-01-05 22:47:49
1,V5,Nhiệt Độ Nước,20.2,2025-01-05 22:47:49
1,V9,Cảm biến PH,5.8,2025-01-05 22:47:49
1,V6,Ánh sáng,8.8,2025-01-05 22:47:49
1,V8,Độ Ẩm Không Khí,32.1,2025-01-05 22:42:49
1,V7,Nhiệt Độ Không Khí,58.8,2025-01-05 22:42:49
1,V5,Nhiệt Độ Nước,21.9,2025-01-05 22:42:49
1,V9,Cảm biến PH,6.1,2025-01-05 22:42:49
1,V6,Ánh sáng,4.3,2025-01-05 22:42:49
1,V8,Độ Ẩm Không Khí,33.7,2025-01-05 22:37:49
1,V7,Nhiệt Độ Không Khí,58.9,2025-01-05 22:37:49
1,V5,Nhiệt Độ Nước,19.6,2025-01-05 22:37:49
1,V9,Cảm biến PH,6.0,2025-01-05 22:37:49
1,V6,Ánh sáng,0.7,2025-01-05 22:37:49
1,V8,Độ Ẩm Không Khí,33.6,2025-01-05 22:32:49
1,V7,Nhiệt Độ Không Khí,62.1,2025-01-05 22:32:49
1,V5,Nhiệt Độ Nước,21.0,2025-01-05 22:32:49
1,V9,Cảm biến PH,6.3,2025-01-05 22:32:49
1,V6,Ánh sáng,6.9,2025-01-05 22:32:49
1,V8,Độ Ẩm Không Khí,32.6,2025-01-05 22:27:49
1,V7,Nhiệt Độ Không Khí,60.0,2025-01-05 22:27:49
1,V5,Nhiệt Độ Nước,19.2,2025-01-05 22:27:49
1,V9,Cảm biến PH,6.5,2025-01-05 22:27:49
1,V6,Ánh sáng,7.0,2025-01-05 22:27:49
1,V8,Độ Ẩm Không Khí,33.1,2025-01-05 22:22:49
1,V7,Nhiệt Độ Không Khí,62.4,2025-01-05 22:22:49
1,V5,Nhiệt Độ Nước,19.8,2025-01-05 22:22:49
1,V9,Cảm biến PH,6.5,2025-01-05 22:22:49
1,V6,Ánh sáng,5.7,2025-01-05 22:22:49
1,V8,Độ Ẩm Không Khí,34.0,2025-01-05 22:17:49
1,V7,Nhiệt Độ Không Khí,55.6,2025-01-05 22:17:49
1,V5,Nhiệt Độ Nước,21.6,2025-01-05 22:17:49
1,V9,Cảm biến PH,6.1,2025-01-05 22:17:49
1,V6,Ánh sáng,1.1,2025-01-05 22:17:49
1,V8,Độ Ẩm Không Khí,32.8,2025-01-05 22:12:49
1,V7,Nhiệt Độ Không Khí,60.7,2025-01-05 22:12:49
1,V5,Nhiệt Độ Nước,20.3,2025-01-05 22:12:49
1,V9,Cảm biến PH,5.6,2025-01-05 22:12:49
1,V6,Ánh sáng,2.8,2025-01-05 22:12:49
1,V8,Độ Ẩm Không Khí,33.3,2025-01-05 22:07:49
1,V7,Nhiệt Độ Không Khí,62.5,2025-01-05 22:07:49
1,V5,Nhiệt Độ Nước,19.9,2025-01-05 22:07:49
1,V9,Cảm biến PH,6.1,2025-01-05 22:07:49
1,V6,Ánh sáng,0.4,2025-01-05 22:07:49
1,V8,Độ Ẩm Không Khí,33.5,2025-01-05 22:02:49
1,V7,Nhiệt Độ Không Khí,58.3,2025-01-05 22:02:49
1,V5,Nhiệt Độ Nước,19.9,2025-01-05 22:02:49
1,V9,Cảm biến PH,5.8,2025-01-05 22:02:49
1,V6,Ánh sáng,3.3,2025-01-05 22:02:49
1,V8,Độ Ẩm Không Khí,33.9,2025-01-05 21:57:49
1,V7,Nhiệt Độ Không Khí,63.3,2025-01-05 21:57:49
1,V5,Nhiệt Độ Nước,20.1,2025-01-05 21:57:49
1,V9,Cảm biến PH,5.9,2025-01-05 21:57:49
1,V6,Ánh sáng,8.6,2025-01-05 21:57:49
1,V8,Độ Ẩm Không Khí,33.6,2025-01-05 21:52:49
1,V7,Nhiệt Độ Không Khí,58.5,2025-01-05 21:52:49
1,V5,Nhiệt Độ Nước,20.1,2025-01-05 21:52:49
1,V9,Cảm biến PH,6.4,2025-01-05 21:52:49
1,V6,Ánh sáng,5.4,2025-01-05 21:52:49
1,V8,Độ Ẩm Không Khí,33.6,2025-01-05 21:47:49
1,V7,Nhiệt Độ Không Khí,58.2,2025-01-05 21:47:49
1,V5,Nhiệt Độ Nước,20.9,2025-01-05 21:47:49
1,V9,Cảm biến PH,6.3,2025-01-05 21:47:49
1,V6,Ánh sáng,9.0,2025-01-05 21:47:49
1,V8,Độ Ẩm Không Khí,33.1,2025-01-05 21:42:49
1,V7,Nhiệt Độ Không Khí,56.7,2025-01-05 21:42:49
1,V5,Nhiệt Độ Nước,21.2,2025-01-05 21:42:49
1,V9,Cảm biến PH,6.0,2025-01-05 21:42:49
1,V6,Ánh sáng,2.9,2025-01-05 21:42:49
1,V8,Độ Ẩm Không Khí,33.7,2025-01-05 21:37:49
1,V7,Nhiệt Độ Không Khí,64.2,2025-01-05 21:37:49
1,V5,Nhiệt Độ Nước,21.0,2025-01-05 21:37:49
1,V9,Cảm biến PH,5.8,2025-01-05 21:37:49
1,V6,Ánh sáng,3.2,2025-01-05 21:37:49
1,V8,Độ Ẩm Không Khí,32.8,2025-01-05 21:32:49
1,V7,Nhiệt Độ Không Khí,59.6,2025-01-05 21:32:49
1,V5,Nhiệt Độ Nước,19.4,2025-01-05 21:32:49
1,V9,Cảm biến PH,5.6,2025-01-05 21:32:49
1,V6,Ánh sáng,6.7,2025-01-05 21:32:49
1,V8,Độ Ẩm Không Khí,32.7,2025-01-05 21:27:49
1,V7,Nhiệt Độ Không Khí,59.5,2025-01-05 21:27:49
1,V5,Nhiệt Độ Nước,20.1,2025-01-05 21:27:49
1,V9,Cảm biến PH,6.0,2025-01-05 21:27:49
1,V6,Ánh sáng,0.2,2025-01-05 21:27:49
1,V8,Độ Ẩm Không Khí,33.7,2025-01-05 21:22:49
1,V7,Nhiệt Độ Không Khí,58.7,2025-01-05 21:22:49
1,V5,Nhiệt Độ Nước,20.5,2025-01-05 21:22:49
1,V9,Cảm biến PH,6.4,2025-01-05 21:22:49
1,V6,Ánh sáng,9.7,2025-01-05 21:22:49
1,V8,Độ Ẩm Không Khí,33.1,2025-01-05 21:17:49
1,V7,Nhiệt Độ Không Khí,63.9,2025-01-05 21:17:49
1,V5,Nhiệt Độ Nước,21.0,2025-01-05 21:17:49
1,V9,Cảm biến PH,6.1,2025-01-05 21:17:49
1,V6,Ánh sáng,8.6,2025-01-05 21:17:49
1,V8,Độ Ẩm Không Khí,33.5,2025-01-05 21:12:49
1,V7,Nhiệt Độ Không Khí,60.7,2025-01-05 21:12:49
1,V5,Nhiệt Độ Nước,20.4,2025-01-05 21:12:49
1,V9,Cảm biến PH,5.6,2025-01-05 21:12:49
1,V6,Ánh sáng,9.1,2025-01-05 21:12:49
1,V8,Độ Ẩm Không Khí,32.6,2025-01-05 21:07:49
1,V7,Nhiệt Độ Không Khí,62.5,2025-01-05 21:07:49
1,V5,Nhiệt Độ Nước,20.5,2025-01-05 21:07:49
1,V9,Cảm biến PH,6.0,2025-01-05 21:07:49
1,V6,Ánh sáng,5.1,2025-01-05 21:07:49
1,V8,Độ Ẩm Không Khí,32.1,2025-01-05 21:02:49
1,V7,Nhiệt Độ Không Khí,64.7,2025-01-05 21:02:49
1,V5,Nhiệt Độ Nước,20.9,2025-01-05 21:02:49
1,V9,Cảm biến PH,6.1,2025-01-05 21:02:49
1,V6,Ánh sáng,9.4,2025-01-05 21:02:49
1,V8,Độ Ẩm Không Khí,32.6,2025-01-05 20:57:49
1,V7,Nhiệt Độ Không Khí,56.1,2025-01-05 20:57:49
1,V5,Nhiệt Độ Nước,19.1,2025-01-05 20:57:49
1,V9,Cảm biến PH,5.7,2025-01-05 20:57:49
1,V6,Ánh sáng,8.2,2025-01-05 20:57:49
1,V8,Độ Ẩm Không Khí,32.3,2025-01-05 20:52:49
1,V7,Nhiệt Độ Không Khí,60.0,2025-01-05 20:52:49
1,V5,Nhiệt Độ Nước,19.3,2025-01-05 20:52:49
1,V9,Cảm biến PH,6.1,2025-01-05 20:52:49
1,V6,Ánh sáng,1.0,2025-01-05 20:52:49
1,V8,Độ Ẩm Không Khí,33.4,2025-01-05 20:47:49
1,V7,Nhiệt Độ Không Khí,59.8,2025-01-05 20:47:49
1,V5,Nhiệt Độ Nước,19.7,2025-01-05 20:47:49
1,V9,Cảm biến PH,6.3,2025-01-05 20:47:49
1,V6,Ánh sáng,0.7,2025-01-05 20:47:49
1,V8,Độ Ẩm Không Khí,32.2,2025-01-05 20:42:49
1,V7,Nhiệt Độ Không Khí,56.5,2025-01-05 20:42:49
1,V5,Nhiệt Độ Nước,20.8,2025-01-05 20:42:49
1,V9,Cảm biến PH,6.0,2025-01-05 20:42:49
1,V6,Ánh sáng,6.7,2025-01-05 20:42:49
1,V8,Độ Ẩm Không Khí,33.6,2025-01-05 20:37:49
1,V7,Nhiệt Độ Không Khí,58.2,2025-01-05 20:37:49
1,V5,Nhiệt Độ Nước,21.1,2025-01-05 20:37:49
1,V9,Cảm biến PH,5.7,2025-01-05 20:37:49
1,V6,Ánh sáng,3.9,2025-01-05 20:37:49
1,V8,Độ Ẩm Không Khí,33.0,2025-01-05 20:32:49
1,V7,Nhiệt Độ Không Khí,61.1,2025-01-05 20:32:49
1,V5,Nhiệt Độ Nước,19.8,2025-01-05 20:32:49
1,V9,Cảm biến PH,6.1,2025-01-05 20:32:49
1,V6,Ánh sáng,6.1,2025-01-05 20:32:49
1,V8,Độ Ẩm Không Khí,33.0,2025-01-05 20:27:49
1,V7,Nhiệt Độ Không Khí,60.5,2025-01-05 20:27:49
1,V5,Nhiệt Độ Nước,19.7,2025-01-05 20:27:49
1,V9,Cảm biến PH,5.5,2025-01-05 20:27:49
1,V6,Ánh sáng,7.7,2025-01-05 20:27:49
1,V8,Độ Ẩm Không Khí,33.2,2025-01-05 20:22:49
1,V7,Nhiệt Độ Không Khí,59.6,2025-01-05 20:22:49
1,V5,Nhiệt Độ Nước,21.8,2025-01-05 20:22:49
1,V9,Cảm biến PH,5.8,2025-01-05 20:22:49
1,V6,Ánh sáng,9.9,2025-01-05 20:22:49
1,V8,Độ Ẩm Không Khí,32.2,2025-01-05 20:17:49
1,V7,Nhiệt Độ Không Khí,59.1,2025-01-05 20:17:49
1,V5,Nhiệt Độ Nước,21.1,2025-01-05 20:17:49
1,V9,Cảm biến PH,6.3,2025-01-05 20:17:49
1,V6,Ánh sáng,0.7,2025-01-05 20:17:49
1,V8,Độ Ẩm Không Khí,33.4,2025-01-05 20:12:49
1,V7,Nhiệt Độ Không Khí,60.9,2025-01-05 20:12:49
1,V5,Nhiệt Độ Nước,20.4,2025-01-05 20:12:49
1,V9,Cảm biến PH,5.6,2025-01-05 20:12:49
1,V6,Ánh sáng,3.7,2025-01-05 20:12:49
1,V8,Độ Ẩm Không Khí,33.5,2025-01-05 20:07:49
1,V7,Nhiệt Độ Không Khí,57.3,2025-01-05 20:07:49
1,V5,Nhiệt Độ Nước,19.3,2025-01-05 20:07:49
1,V9,Cảm biến PH,5.8,2025-01-05 20:07:49
1,V6,Ánh sáng,0.5,2025-01-05 20:07:49
1,V8,Độ Ẩm Không Khí,33.8,2025-01-05 20:02:49
1,V7,Nhiệt Độ Không Khí,55.8,2025-01-05 20:02:49
1,V5,Nhiệt Độ Nước,20.7,2025-01-05 20:02:49
1,V9,Cảm biến PH,5.6,2025-01-05 20:02:49
1,V6,Ánh sáng,2.9,2025-01-05 20:02:49
1,V8,Độ Ẩm Không Khí,32.3,2025-01-05 19:57:49
1,V7,Nhiệt Độ Không Khí,57.5,2025-01-05 19:57:49
1,V5,Nhiệt Độ Nước,20.4,2025-01-05 19:57:49
